6.8000e+00 3.0055e-02 1.1485e-07 8.3901e-04 1.3340e-07 1.0437e-03 1.6043e-13 1.0882e+01 3.5900e-15 1.0873e+01 6.0810e-06 1.1141e+02 1.4808e+06
6.8500e+00 3.5589e-02 1.1828e-07 8.2020e-04 1.3704e-07 1.0183e-03 1.6402e-13 1.1373e+01 3.4525e-15 1.1371e+01 6.2598e-06 1.2222e+02 1.3039e+06
6.9000e+00 4.2113e-02 1.2170e-07 8.0171e-04 1.4085e-07 9.9554e-04 1.6832e-13 1.1947e+01 3.3506e-15 1.1951e+01 6.5053e-06 1.3548e+02 1.1618e+06
6.9500e+00 4.9799e-02 1.2510e-07 7.8353e-04 1.4461e-07 9.7297e-04 1.7237e-13 1.2541e+01 3.2435e-15 1.2536e+01 6.7463e-06 1.4995e+02 1.0354e+06
7.0000e+00 5.8853e-02 1.2848e-07 7.6569e-04 1.4826e-07 9.5017e-04 1.7590e-13 1.3137e+01 3.1229e-15 1.3146e+01 6.9600e-06 1.6527e+02 9.2024e+05
7.0500e+00 6.9509e-02 1.3183e-07 7.4806e-04 1.5190e-07 9.2781e-04 1.7933e-13 1.3766e+01 3.0054e-15 1.3771e+01 7.1833e-06 1.8227e+02 8.1973e+05
7.1000e+00 8.2042e-02 1.3516e-07 7.3078e-04 1.5555e-07 9.0658e-04 1.8286e-13 1.4448e+01 2.8984e-15 1.4446e+01 7.4309e-06 2.0168e+02 7.3366e+05
7.1500e+00 9.6779e-02 1.3844e-07 7.1379e-04 1.5912e-07 8.8544e-04 1.8602e-13 1.5150e+01 2.7863e-15 1.5141e+01 7.6662e-06 2.2269e+02 6.5628e+05
7.2000e+00 1.1410e-01 1.4168e-07 6.9709e-04 1.6262e-07 8.6471e-04 1.8896e-13 1.5884e+01 2.6750e-15 1.5875e+01 7.9018e-06 2.4585e+02 5.8777e+05
7.2500e+00 1.3444e-01 1.4488e-07 6.8067e-04 1.6598e-07 8.4363e-04 1.9125e-13 1.6614e+01 2.5531e-15 1.6607e+01 8.1007e-06 2.7013e+02 5.2468e+05
7.3000e+00 1.5832e-01 1.4802e-07 6.6455e-04 1.6935e-07 8.2371e-04 1.9372e-13 1.7415e+01 2.4444e-15 1.7414e+01 8.3346e-06 2.9808e+02 4.7102e+05
7.3500e+00 1.8636e-01 1.5111e-07 6.4874e-04 1.7261e-07 8.0384e-04 1.9571e-13 1.8232e+01 2.3316e-15 1.8227e+01 8.5458e-06 3.2806e+02 4.2228e+05
7.4000e+00 2.1923e-01 1.5414e-07 6.3314e-04 1.7580e-07 7.8435e-04 1.9752e-13 1.9092e+01 2.2225e-15 1.9089e+01 8.7633e-06 3.6122e+02 3.7926e+05
7.4500e+00 2.5778e-01 1.5711e-07 6.1785e-04 1.7890e-07 7.6521e-04 1.9902e-13 1.9985e+01 2.1146e-15 1.9990e+01 8.9727e-06 3.9744e+02 3.4079e+05
7.5000e+00 3.0298e-01 1.6001e-07 6.0284e-04 1.8190e-07 7.4636e-04 2.0020e-13 2.0912e+01 2.0080e-15 2.0912e+01 9.1729e-06 4.3691e+02 3.0632e+05
7.5500e+00 3.5593e-01 1.6284e-07 5.8809e-04 1.8485e-07 7.2806e-04 2.0126e-13 2.1895e+01 1.9068e-15 2.1887e+01 9.3831e-06 4.8086e+02 2.7597e+05
7.6000e+00 4.1795e-01 1.6560e-07 5.7361e-04 1.8766e-07 7.0985e-04 2.0187e-13 2.2899e+01 1.8049e-15 2.2902e+01 9.5713e-06 5.2807e+02 2.4837e+05
7.6500e+00 4.9059e-01 1.6828e-07 5.5940e-04 1.9040e-07 6.9212e-04 2.0231e-13 2.3959e+01 1.7077e-15 2.3965e+01 9.7645e-06 5.8033e+02 2.2393e+05
7.7000e+00 5.7562e-01 1.7090e-07 5.4545e-04 1.9304e-07 6.7466e-04 2.0246e-13 2.5061e+01 1.6130e-15 2.5068e+01 9.9490e-06 6.3730e+02 2.0195e+05
7.7500e+00 6.7512e-01 1.7343e-07 5.3176e-04 1.9561e-07 6.5774e-04 2.0250e-13 2.6229e+01 1.5237e-15 2.6220e+01 1.0143e-05 7.0071e+02 1.8252e+05
7.8000e+00 7.9153e-01 1.7589e-07 5.1834e-04 1.9806e-07 6.4096e-04 2.0214e-13 2.7429e+01 1.4354e-15 2.7427e+01 1.0317e-05 7.6909e+02 1.6483e+05
7.8500e+00 9.2773e-01 1.7827e-07 5.0516e-04 2.0042e-07 6.2454e-04 2.0161e-13 2.8690e+01 1.3512e-15 2.8681e+01 1.0493e-05 8.4441e+02 1.4903e+05
7.9000e+00 1.0870e+00 1.8057e-07 4.9223e-04 2.0267e-07 6.0842e-04 2.0081e-13 3.0001e+01 1.2699e-15 3.0000e+01 1.0660e-05 9.2659e+02 1.3479e+05
7.9500e+00 1.2731e+00 1.8279e-07 4.7956e-04 2.0484e-07 5.9265e-04 1.9981e-13 3.1373e+01 1.1924e-15 3.1368e+01 1.0824e-05 1.0167e+03 1.2199e+05
8.0000e+00 1.4908e+00 1.8493e-07 4.6714e-04 2.0690e-07 5.7719e-04 1.9860e-13 3.2807e+01 1.1182e-15 3.2803e+01 1.0983e-05 1.1155e+03 1.1048e+05
8.0500e+00 1.7452e+00 1.8700e-07 4.5495e-04 2.0888e-07 5.6204e-04 1.9721e-13 3.4308e+01 1.0477e-15 3.4301e+01 1.1140e-05 1.2238e+03 1.0012e+05
8.1000e+00 2.0424e+00 1.8898e-07 4.4301e-04 2.1076e-07 5.4719e-04 1.9562e-13 3.5874e+01 9.8039e-16 3.5865e+01 1.1290e-05 1.3423e+03 9.0768e+04
