6.74882037e+00 2.52638797e-02 1.11338110e-07 8.57000000e-04 1.53227899e-07 8.57155016e-04 2.36844574e-13 1.57338615e+01
7.17573640e+00 1.05343256e-01 1.40106993e-07 7.04000000e-04 1.87693935e-07 7.04293205e-04 2.83632613e-13 2.34767319e+01
7.60265242e+00 4.21520486e-01 1.65733657e-07 5.73000000e-04 2.14198314e-07 5.73078405e-04 2.99163360e-13 3.40157453e+01
8.02956845e+00 1.63639179e+00 1.86155255e-07 4.60000000e-04 2.32973642e-07 4.60167429e-04 2.89028821e-13 4.92273045e+01
8.45648448e+00 6.22733468e+00 2.00912612e-07 3.65000000e-04 2.44016068e-07 3.65198818e-04 2.59581332e-13 7.11670638e+01
8.88340050e+00 2.34121252e+01 2.10655554e-07 2.86000000e-04 2.49233374e-07 2.86253875e-04 2.21694707e-13 1.03573502e+02
9.31031653e+00 8.74055186e+01 2.16498154e-07 2.21000000e-04 2.50729335e-07 2.21356332e-04 1.83807129e-13 1.52803799e+02
9.73723255e+00 3.25044808e+02 2.19557057e-07 1.69000000e-04 2.49704188e-07 1.69188871e-04 1.49276847e-13 2.27888271e+02
1.01641486e+01 1.20623522e+03 2.20723839e-07 1.28000000e-04 2.47299064e-07 1.28150251e-04 1.19995247e-13 3.43894511e+02
1.05910646e+01 4.47125532e+03 2.20606908e-07 9.60000000e-05 2.44277060e-07 9.60573811e-05 9.63154226e-14 5.26027311e+02
