7.0000e+00 5.8853e-02 1.2848e-07 7.6564e-04 1.4820e-07 9.4951e-04 1.7564e-13 1.3117e+01 3.1134e-15 1.3125e+01 -2.2985e-05 1.6476e+02 9.1743e+05
7.0500e+00 6.9509e-02 1.3183e-07 7.4806e-04 1.5192e-07 9.2805e-04 1.7944e-13 1.3775e+01 3.0093e-15 1.3780e+01 -2.4280e-05 1.8251e+02 8.2080e+05
7.1000e+00 8.2042e-02 1.3516e-07 7.3078e-04 1.5552e-07 9.0635e-04 1.8274e-13 1.4439e+01 2.8947e-15 1.4449e+01 -2.5543e-05 2.0142e+02 7.3273e+05
7.1500e+00 9.6779e-02 1.3844e-07 7.1379e-04 1.5909e-07 8.8521e-04 1.8589e-13 1.5139e+01 2.7825e-15 1.5144e+01 -2.6875e-05 2.2239e+02 6.5537e+05
7.2000e+00 1.1410e-01 1.4168e-07 6.9709e-04 1.6254e-07 8.6406e-04 1.8860e-13 1.5853e+01 2.6647e-15 1.5860e+01 -2.8193e-05 2.4490e+02 5.8551e+05
7.2500e+00 1.3444e-01 1.4488e-07 6.8068e-04 1.6599e-07 8.4378e-04 1.9133e-13 1.6621e+01 2.5553e-15 1.6622e+01 -2.9641e-05 2.7036e+02 5.2514e+05
7.3000e+00 1.5832e-01 1.4802e-07 6.6455e-04 1.6934e-07 8.2360e-04 1.9365e-13 1.7409e+01 2.4427e-15 1.7411e+01 -3.1090e-05 2.9788e+02 4.7069e+05
7.3500e+00 1.8636e-01 1.5111e-07 6.4870e-04 1.7261e-07 8.0379e-04 1.9572e-13 1.8233e+01 2.3318e-15 1.8225e+01 -3.2590e-05 3.2810e+02 4.2233e+05
7.4000e+00 2.1923e-01 1.5414e-07 6.3314e-04 1.7578e-07 7.8423e-04 1.9745e-13 1.9085e+01 2.2208e-15 1.9089e+01 -3.4111e-05 3.6095e+02 3.7897e+05
7.4500e+00 2.5778e-01 1.5710e-07 6.1785e-04 1.7889e-07 7.6514e-04 1.9897e-13 1.9980e+01 2.1135e-15 1.9979e+01 -3.5704e-05 3.9723e+02 3.4062e+05
7.5000e+00 3.0298e-01 1.6001e-07 6.0283e-04 1.8192e-07 7.4647e-04 2.0028e-13 2.0920e+01 2.0096e-15 2.0917e+01 -3.7366e-05 4.3726e+02 3.0656e+05
7.5500e+00 3.5593e-01 1.6284e-07 5.8809e-04 1.8482e-07 7.2790e-04 2.0115e-13 2.1882e+01 1.9046e-15 2.1889e+01 -3.9012e-05 4.8031e+02 2.7566e+05
7.6000e+00 4.1795e-01 1.6560e-07 5.7362e-04 1.8765e-07 7.0984e-04 2.0185e-13 2.2897e+01 1.8045e-15 2.2904e+01 -4.0747e-05 5.2796e+02 2.4833e+05
7.6500e+00 4.9059e-01 1.6828e-07 5.5940e-04 1.9042e-07 6.9221e-04 2.0239e-13 2.3968e+01 1.7090e-15 2.3962e+01 -4.2574e-05 5.8076e+02 2.2409e+05
7.7000e+00 5.7562e-01 1.7090e-07 5.4545e-04 1.9306e-07 6.7479e-04 2.0256e-13 2.5073e+01 1.6145e-15 2.5064e+01 -4.4407e-05 6.3792e+02 2.0214e+05
7.7500e+00 6.7512e-01 1.7343e-07 5.3176e-04 1.9559e-07 6.5761e-04 2.0240e-13 2.6216e+01 1.5222e-15 2.6224e+01 -4.6256e-05 7.0000e+02 1.8234e+05
7.8000e+00 7.9153e-01 1.7589e-07 5.1833e-04 1.9805e-07 6.4089e-04 2.0210e-13 2.7423e+01 1.4347e-15 2.7424e+01 -4.8208e-05 7.6878e+02 1.6476e+05
7.8500e+00 9.2773e-01 1.7827e-07 5.0516e-04 2.0041e-07 6.2454e-04 2.0160e-13 2.8688e+01 1.3511e-15 2.8681e+01 -5.0230e-05 8.4434e+02 1.4902e+05
7.9000e+00 1.0870e+00 1.8057e-07 4.9223e-04 2.0268e-07 6.0844e-04 2.0082e-13 3.0003e+01 1.2701e-15 2.9995e+01 -5.2286e-05 9.2674e+02 1.3481e+05
7.9500e+00 1.2731e+00 1.8279e-07 4.7956e-04 2.0483e-07 5.9260e-04 1.9976e-13 3.1366e+01 1.1918e-15 3.1369e+01 -5.4362e-05 1.0163e+03 1.2194e+05
8.0000e+00 1.4908e+00 1.8493e-07 4.6713e-04 2.0690e-07 5.7718e-04 1.9859e-13 3.2806e+01 1.1182e-15 3.2804e+01 -5.6550e-05 1.1154e+03 1.1047e+05
8.0500e+00 1.7452e+00 1.8700e-07 4.5495e-04 2.0888e-07 5.6203e-04 1.9720e-13 3.4306e+01 1.0476e-15 3.4299e+01 -5.8784e-05 1.2237e+03 1.0011e+05
8.1000e+00 2.0424e+00 1.8898e-07 4.4301e-04 2.1076e-07 5.4719e-04 1.9561e-13 3.5872e+01 9.8033e-16 3.5866e+01 -6.1073e-05 1.3422e+03 9.0763e+04
8.1500e+00 2.3897e+00 1.9089e-07 4.3131e-04 2.1255e-07 5.3265e-04 1.9386e-13 3.7512e+01 9.1647e-16 3.7503e+01 -6.3431e-05 1.4722e+03 8.2333e+04
8.2000e+00 2.7953e+00 1.9272e-07 4.1985e-04 2.1424e-07 5.1835e-04 1.9189e-13 3.9213e+01 8.5533e-16 3.9219e+01 -6.5809e-05 1.6135e+03 7.4673e+04
8.2500e+00 3.2691e+00 1.9447e-07 4.0862e-04 2.1587e-07 5.0446e-04 1.8987e-13 4.1015e+01 7.9837e-16 4.1005e+01 -6.8328e-05 1.7703e+03 6.7833e+04
8.3000e+00 3.8223e+00 1.9614e-07 3.9762e-04 2.1738e-07 4.9076e-04 1.8761e-13 4.2879e+01 7.4375e-16 4.2883e+01 -7.0846e-05 1.9403e+03 6.1585e+04
8.3500e+00 4.4684e+00 1.9775e-07 3.8685e-04 2.1882e-07 4.7740e-04 1.8527e-13 4.4838e+01 6.9249e-16 4.4844e+01 -7.3464e-05 2.1273e+03 5.5957e+04
8.4000e+00 5.2225e+00 1.9928e-07 3.7631e-04 2.2018e-07 4.6432e-04 1.8282e-13 4.6891e+01 6.4425e-16 4.6897e+01 -7.6160e-05 2.3326e+03 5.0868e+04
8.4500e+00 6.1029e+00 2.0074e-07 3.6598e-04 2.2146e-07 4.5152e-04 1.8027e-13 4.9041e+01 5.9891e-16 4.9048e+01 -7.8933e-05 2.5579e+03 4.6264e+04
8.5000e+00 7.1307e+00 2.0213e-07 3.5588e-04 2.2267e-07 4.3900e-04 1.7763e-13 5.1292e+01 5.5623e-16 5.1299e+01 -8.1780e-05 2.8049e+03 4.2086e+04
8.5500e+00 8.3302e+00 2.0345e-07 3.4600e-04 2.2380e-07 4.2675e-04 1.7490e-13 5.3651e+01 5.1622e-16 5.3659e+01 -8.4713e-05 3.0760e+03 3.8302e+04
8.6000e+00 9.7298e+00 2.0470e-07 3.3634e-04 2.2486e-07 4.1481e-04 1.7213e-13 5.6131e+01 4.7886e-16 5.6125e+01 -8.7757e-05 3.3745e+03 3.4880e+04
8.6500e+00 1.1363e+01 2.0590e-07 3.2688e-04 2.2584e-07 4.0308e-04 1.6925e-13 5.8713e+01 4.4361e-16 5.8721e+01 -9.0831e-05 3.7001e+03 3.1754e+04
8.7000e+00 1.3270e+01 2.0703e-07 3.1763e-04 2.2676e-07 3.9163e-04 1.6634e-13 6.1429e+01 4.1078e-16 6.1439e+01 -9.4022e-05 4.0587e+03 2.8925e+04
8.7500e+00 1.5493e+01 2.0809e-07 3.0859e-04 2.2762e-07 3.8045e-04 1.6339e-13 6.4280e+01 3.8017e-16 6.4289e+01 -9.7316e-05 4.4530e+03 2.6359e+04
8.8000e+00 1.8088e+01 2.0910e-07 2.9976e-04 2.2842e-07 3.6955e-04 1.6043e-13 6.7278e+01 3.5168e-16 6.7273e+01 -1.0073e-04 4.8873e+03 2.4032e+04
8.8500e+00 2.1115e+01 2.1006e-07 2.9113e-04 2.2915e-07 3.5887e-04 1.5742e-13 7.0415e+01 3.2504e-16 7.0409e+01 -1.0422e-04 5.3634e+03 2.1910e+04
8.9000e+00 2.4646e+01 2.1096e-07 2.8269e-04 2.2983e-07 3.4844e-04 1.5440e-13 7.3709e+01 3.0027e-16 7.3704e+01 -1.0782e-04 5.8872e+03 1.9983e+04
8.9500e+00 2.8764e+01 2.1180e-07 2.7445e-04 2.3046e-07 3.3826e-04 1.5136e-13 7.7166e+01 2.7722e-16 7.7160e+01 -1.1152e-04 6.4631e+03 1.8229e+04
9.0000e+00 3.3569e+01 2.1260e-07 2.6641e-04 2.3103e-07 3.2832e-04 1.4832e-13 8.0798e+01 2.5581e-16 8.0792e+01 -1.1535e-04 7.0970e+03 1.6632e+04
9.0500e+00 3.9172e+01 2.1334e-07 2.5856e-04 2.3155e-07 3.1862e-04 1.4529e-13 8.4612e+01 2.3594e-16 8.4605e+01 -1.1929e-04 7.7946e+03 1.5180e+04
9.1000e+00 4.5707e+01 2.1404e-07 2.5089e-04 2.3203e-07 3.0915e-04 1.4226e-13 8.8619e+01 2.1751e-16 8.8611e+01 -1.2335e-04 8.5627e+03 1.3857e+04
9.1500e+00 5.3330e+01 2.1469e-07 2.4341e-04 2.3245e-07 2.9991e-04 1.3925e-13 9.2830e+01 2.0042e-16 9.2822e+01 -1.2755e-04 9.4086e+03 1.2652e+04
9.2000e+00 6.2219e+01 2.1531e-07 2.3611e-04 2.3284e-07 2.9090e-04 1.3626e-13 9.7258e+01 1.8461e-16 9.7249e+01 -1.3188e-04 1.0341e+04 1.1555e+04
9.2500e+00 7.2584e+01 2.1587e-07 2.2899e-04 2.3319e-07 2.8211e-04 1.3328e-13 1.0191e+02 1.6997e-16 1.0190e+02 -1.3634e-04 1.1368e+04 1.0555e+04
9.3000e+00 8.4673e+01 2.1640e-07 2.2205e-04 2.3350e-07 2.7355e-04 1.3035e-13 1.0681e+02 1.5645e-16 1.0680e+02 -1.4097e-04 1.2502e+04 9.6438e+03
9.3500e+00 9.8771e+01 2.1689e-07 2.1528e-04 2.3351e-07 2.6402e-04 1.2647e-13 1.1111e+02 1.3902e-16 1.1263e+02 -1.4354e-04 1.3198e+04 8.5115e+03
9.4000e+00 1.1521e+02 2.1735e-07 2.0868e-04 2.3400e-07 2.5705e-04 1.2454e-13 1.1736e+02 1.3240e-16 1.1737e+02 -1.5063e-04 1.5135e+04 8.0552e+03
9.4500e+00 1.3437e+02 2.1776e-07 2.0225e-04 2.3425e-07 2.4894e-04 1.2186e-13 1.2322e+02 1.2029e-16 1.2321e+02 -1.5610e-04 1.6387e+04 7.2763e+03
9.5000e+00 1.5673e+02 2.1815e-07 1.9599e-04 2.3441e-07 2.4118e-04 1.1902e-13 1.2919e+02 1.1045e-16 1.2926e+02 -1.6129e-04 1.8009e+04 6.6455e+03
9.5500e+00 1.8278e+02 2.1850e-07 1.8989e-04 2.3453e-07 2.3387e-04 1.1617e-13 1.3540e+02 1.0280e-16 1.3539e+02 -1.6647e-04 2.0183e+04 6.1554e+03
9.6000e+00 2.1317e+02 2.1883e-07 1.8395e-04 2.3465e-07 2.2653e-04 1.1347e-13 1.4207e+02 9.4311e-17 1.4207e+02 -1.7215e-04 2.2186e+04 5.6219e+03
9.6500e+00 2.4860e+02 2.1912e-07 1.7816e-04 2.3472e-07 2.1949e-04 1.1072e-13 1.4897e+02 8.7301e-17 1.4898e+02 -1.7770e-04 2.4705e+04 5.1830e+03
